20,0
20,0
20,0
20,0
20,0
20,0
19,1
17,3
15,5
9,11
9,11
14,6
16,4
15,5
18,2
18,2
18,2
14,6
13,7
8,12
9,11
12,8
9,11
11,9
12,8
10,10
13,7
11,9
15,5
18,2
13,7
14,6
18,2
18,2
19,1
20,0
19,1
20,0
19,1
20,0
19,1
20,0
20,0
19,1
18,2
20,0
19,1
20,0
19,1
20,0
18,2
20,0
19,1
19,1
19,1
20,0
20,0
19,1
20,0
17,3
20,0
15,5
11,9
10,10
11,9
14,6
14,6
14,6
11,9
11,9
14,6
13,7
13,7
12,8
12,8
15,5
12,8
12,8
13,7
13,7
14,6
15,5
13,7
14,6
15,5
13,7
14,6
15,5
14,6
13,7
13,7
6,14
4,16
7,13
9,11
5,15
9,11
6,14
7,13
7,13
4,16
7,13
5,15
7,13
7,13
9,11
6,14
3,17
5,15
7,13
8,12
9,11
7,13
9,11
8,12
8,12
5,15
7,13
6,14
7,13
6,14
6,14
7,13
7,13
3,17
7,13
4,16
7,13
10,10
10,10
8,12
9,11
8,12
8,12
12,8
10,10
10,10
10,10
10,10
0,20
0,20
1,19
0,20
0,20
1,19
0,20
1,19
2,18
1,19
2,18
2,18
3,17
1,19
1,19
2,18
3,17
0,20
0,20
2,18
2,18
2,18
3,17
1,19
2,18
2,18
3,17
1,19
1,19
5,15
3,17
4,16
4,16
5,15
1,19
3,17
1,19
2,18
3,17
3,17
3,17
2,18
7,13
3,17
2,18
3,17
4,16
3,17
5,15
3,17
2,18
5,15
5,15
6,14
7,13
7,13
8,12
9,11
10,10
8,12
12,8
