20,0
20,0
20,0
20,0
19,1
18,2
17,3
9,11
13,7
8,12
9,11
10,10
8,12
10,10
9,11
7,13
6,14
9,11
10,10
10,10
11,9
9,11
13,7
14,6
16,4
17,3
17,3
11,9
13,7
10,10
7,13
8,12
15,5
12,8
9,11
14,6
13,7
9,11
12,8
11,9
9,11
14,6
11,9
13,7
12,8
10,10
7,13
7,13
12,8
9,11
11,9
13,7
15,5
12,8
15,5
19,1
17,3
17,3
19,1
19,1
19,1
18,2
18,2
17,3
18,2
11,9
12,8
12,8
10,10
6,14
6,14
7,13
4,16
3,17
5,15
4,16
4,16
9,11
6,14
8,12
6,14
5,15
6,14
0,20
3,17
0,20
2,18
5,15
2,18
4,16
4,16
3,17
5,15
4,16
3,17
1,19
3,17
4,16
2,18
1,19
1,19
3,17
0,20
0,20
0,20
2,18
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
1,19
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
1,19
0,20
1,19
0,20
0,20
3,17
1,19
0,20
1,19
1,19
0,20
0,20
0,20
0,20
1,19
3,17
2,18
3,17
0,20
2,18
1,19
3,17
3,17
3,17
5,15
2,18
1,19
3,17
0,20
3,17
0,20
2,18
3,17
1,19
1,19
0,20
1,19
1,19
3,17
2,18
1,19
2,18
0,20
1,19
1,19
2,18
4,16
1,19
1,19
2,18
1,19
1,19
0,20
0,20
0,20
3,17
1,19
2,18
1,19
0,20
1,19
1,19
2,18
3,17
1,19
0,20
1,19
1,19
2,18
2,18
0,20
0,20
1,19
0,20
0,20
1,19
1,19
0,20
0,20
1,19
0,20
0,20
0,20
2,18
0,20
0,20
2,18
1,19
0,20
1,19
1,19
1,19
1,19
0,20
1,19
2,18
3,17
1,19
0,20
0,20
1,19
0,20
0,20
1,19
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
1,19
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
2,18
0,20
0,20
0,20
0,20
0,20
1,19
1,19
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
1,19
1,19
1,19
1,19
2,18
5,15
4,16
4,16
5,15
2,18
2,18
1,19
5,15
3,17
3,17
2,18
4,16
3,17
3,17
2,18
4,16
5,15
3,17
4,16
3,17
2,18
1,19
5,15
7,13
4,16
4,16
4,16
4,16
4,16
6,14
6,14
5,15
7,13
3,17
8,12
6,14
2,18
7,13
5,15
7,13
7,13
8,12
5,15
7,13
8,12
8,12
13,7
9,11
14,6
12,8
10,10
5,15
6,14
13,7
11,9
7,13
10,10
5,15
9,11
11,9
8,12
12,8
10,10
9,11
10,10
8,12
