21
19
16
20
21
21
16
13
17
20
15
20
17
15
9
12
10
13
14
13
13
5
4
3
5
5
1
5
1
1
3
3
2
0
1
3
2
0
2
2
1
2
5
6
4
2
6
7
3
2
5
6
5
4
5
3
1
0
0
1
2
0
0
3
5
5
2
4
6
3
2
4
3
4
3
4
5
4
5
7
4
5
7
19
24
13
10
13
8
11
8
19
3
21
13
3
25
34
17
8
7
7
8
6
10
30
14
12
19
9
9
10
10
9
11
11
11
9
9
18
17
18
15
16
16
16
32
6
20
24
25
23
19
22
19
30
13
11
19
27
12
17
28
9
12
10
15
4
11
28
31
30
32
29
31
29
36
30
31
35
33
28
34
34
30
34
31
37
33
35
38
31
33
34
32
29
30
26
32
30
33
29
32
38
37
37
33
36
30
36
41
39
40
35
42
43
36
40
37
38
38
34
31
28
34
30
37
34
32
35
29
34
35
33
34
29
29
29
30
26
30
29
30
30
30
30
34
33
32
30
31
34
38
42
42
38
39
41
35
33
34
34
34
33
36
33
35
35
32
34
35
35
26
19
26
24
20
25
28
27
33
31
32
31
30
33
22
30
32
29
31
29
32
26
28
28
28
30
28
26
27
32
32
32
35
32
34
29
35
30
35
33
32
33
30
33
31
31
33
33
32
28
32
29
32
30
33
33
30
26
27
31
28
32
26
26
26
24
18
16
22
26
28
22
24
23
21
22
25
26
27
29
29
29
30
29
38
33
37
31
30
32
35
37
32
30
27
30
32
30
31
32
28
27
27
28
30
31
29
28
31
27
24
31
25
32
24
28
28
31
30
23
24
29
27
23
24
23
34
25
29
26
27
25
26
33
27
29
29
22
30
28
31
24
24
24
26
26
29
28
29
29
26
27
30
28
28
30
25
27
26
34
29
36
37
37
32
34
36
35
33
37
38
35
36
36
36
29
31
26
34
34
30
33
33
29
29
30
30
29
28
39
35
37
37
29
35
38
39
38
38
38
33
31
37
35
30
32
31
32
30
30
36
35
34
32
33
35
27
40
35
33
33
35
34
34
38
36
33
35
35
31
34
35
31
33
23
30
30
31
34
27
23
23
26
26
26
30
21
23
26
23
26
24
36
23
23
23
23
24
22
31
26
26
26
26
26
26
35
26
25
25
26
25
27
37
24
26
28
26
25
27
37
27
30
30
30
31
27
34
22
22
22
21
21
21
37
34
30
33
33
34
33
34
34
34
36
36
36
36
34
34
30
28
34
35
35
31
32
31
27
31
30
19
37
26
24
26
28
26
23
26
22
29
28
29
29
27
35
29
27
28
31
30
29
36
32
31
29
30
32
32
33
30
30
29
32
31
32
35
31
31
33
31
30
25
25
24
27
27
28
26
27
32
27
28
22
27
27
22
29
24
22
18
21
21
21
28
25
26
25
24
24
21
31
23
26
25
26
19
24
33
23
24
29
27
28
29
37
22
23
25
27
26
19
34
27
16
24
25
25
24
31
27
28
30
28
24
27
36
31
33
31
31
29
28
33
29
26
28
24
27
27
39
31
30
33
33
30
34
