20,0
20,0
20,0
20,0
20,0
20,0
19,1
19,1
19,1
14,6
12,8
18,2
16,4
16,4
16,4
15,5
19,1
19,1
17,3
16,4
19,1
19,1
20,0
20,0
17,3
17,3
19,1
19,1
16,4
17,3
19,1
18,2
19,1
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
19,1
19,1
19,1
20,0
18,2
19,1
19,1
19,1
16,4
16,4
19,1
19,1
17,3
18,2
19,1
18,2
17,3
17,3
19,1
17,3
18,2
19,1
19,1
18,2
20,0
17,3
19,1
18,2
18,2
15,5
16,4
18,2
17,3
16,4
15,5
13,7
13,7
15,5
14,6
17,3
19,1
16,4
15,5
16,4
13,7
17,3
15,5
17,3
16,4
15,5
13,7
15,5
15,5
19,1
18,2
17,3
19,1
20,0
20,0
19,1
20,0
19,1
20,0
20,0
20,0
19,1
19,1
19,1
19,1
19,1
19,1
19,1
18,2
17,3
18,2
16,4
18,2
20,0
19,1
18,2
19,1
18,2
12,8
9,11
10,10
9,11
13,7
9,11
16,4
16,4
15,5
17,3
15,5
14,6
13,7
15,5
12,8
9,11
12,8
12,8
11,9
8,12
13,7
10,10
11,9
14,6
10,10
14,6
15,5
14,6
14,6
13,7
14,6
14,6
13,7
16,4
14,6
17,3
12,8
12,8
10,10
13,7
6,14
9,11
9,11
6,14
10,10
12,8
7,13
10,10
11,9
9,11
8,12
7,13
5,15
7,13
4,16
8,12
7,13
7,13
6,14
8,12
7,13
5,15
6,14
6,14
5,15
4,16
8,12
8,12
5,15
2,18
9,11
5,15
7,13
8,12
12,8
5,15
7,13
8,12
11,9
8,12
14,6
12,8
9,11
7,13
9,11
9,11
7,13
9,11
13,7
13,7
13,7
14,6
10,10
13,7
8,12
13,7
11,9
10,10
11,9
12,8
8,12
15,5
10,10
14,6
11,9
8,12
7,13
9,11
7,13
6,14
10,10
12,8
8,12
15,5
8,12
12,8
9,11
11,9
11,9
13,7
13,7
10,10
10,10
12,8
7,13
11,9
9,11
10,10
9,11
7,13
6,14
7,13
11,9
5,15
6,14
7,13
7,13
8,12
8,12
10,10
9,11
9,11
10,10
6,14
7,13
6,14
12,8
14,6
8,12
16,4
11,9
17,3
10,10
15,5
11,9
10,10
8,12
11,9
11,9
8,12
10,10
8,12
9,11
11,9
14,6
9,11
10,10
8,12
9,11
11,9
10,10
10,10
10,10
10,10
14,6
7,13
11,9
15,5
7,13
8,12
13,7
11,9
9,11
13,7
12,8
9,11
9,11
15,5
13,7
12,8
11,9
11,9
14,6
11,9
7,13
6,14
13,7
10,10
11,9
11,9
12,8
13,7
12,8
15,5
13,7
13,7
10,10
14,6
15,5
12,8
10,10
12,8
17,3
17,3
17,3
18,2
14,6
15,5
13,7
16,4
18,2
18,2
19,1
17,3
17,3
15,5
15,5
13,7
18,2
14,6
15,5
16,4
15,5
14,6
12,8
12,8
14,6
12,8
8,12
11,9
13,7
12,8
9,11
12,8
6,14
9,11
11,9
9,11
16,4
12,8
10,10
9,11
14,6
14,6
11,9
9,11
9,11
9,11
8,12
12,8
9,11
7,13
6,14
4,16
12,8
13,7
14,6
14,6
13,7
17,3
9,11
14,6
9,11
14,6
13,7
14,6
7,13
9,11
8,12
9,11
10,10
8,12
9,11
5,15
6,14
6,14
11,9
6,14
12,8
14,6
7,13
13,7
8,12
7,13
8,12
8,12
8,12
7,13
12,8
9,11
13,7
13,7
12,8
8,12
5,15
8,12
9,11
9,11
4,16
5,15
6,14
7,13
6,14
4,16
11,9
6,14
3,17
4,16
4,16
8,12
4,16
4,16
4,16
5,15
4,16
2,18
2,18
3,17
5,15
5,15
3,17
2,18
6,14
2,18
5,15
3,17
5,15
0,20
2,18
8,12
3,17
6,14
12,8
5,15
5,15
4,16
6,14
5,15
5,15
4,16
5,15
8,12
5,15
0,20
4,16
4,16
1,19
5,15
3,17
4,16
2,18
4,16
6,14
7,13
5,15
6,14
6,14
5,15
2,18
8,12
7,13
10,10
