20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
19,1
17,3
18,2
13,7
18,2
16,4
19,1
18,2
19,1
18,2
16,4
19,1
19,1
17,3
17,3
17,3
17,3
17,3
12,8
12,8
12,8
15,5
18,2
13,7
11,9
13,7
14,6
12,8
17,3
15,5
14,6
13,7
